Index,Título do PR,URL,Data de Criação,Data de Fechamento,Total de Revisões,Decisão da Revisão,Total de Adições,Total de Remoções,Total de Arquivos Alterados,Comprimento da Descrição,Tempo de Análise (horas),Total de Comentários,Total de Participantes
18,"Make ""Anagrams of string"" fully functional",https://github.com/Chalarangelo/30-seconds-of-code/pull/47,2017-12-12T20:32:03Z,2017-12-13T10:37:50Z,1,MERGED,3,6,2,214,14.096388888888889,1,2
19,refactor curry to account for variadic functions,https://github.com/Chalarangelo/30-seconds-of-code/pull/51,2017-12-12T22:26:27Z,2017-12-13T11:33:50Z,2,MERGED,11,3,1,264,13.123055555555556,4,2
20,Create median-of-array-of-numbers.md,https://github.com/Chalarangelo/30-seconds-of-code/pull/53,2017-12-12T23:04:02Z,2017-12-13T09:46:56Z,1,MERGED,17,0,1,0,10.715,6,2
21,Add bottomVisible,https://github.com/Chalarangelo/30-seconds-of-code/pull/54,2017-12-13T05:48:51Z,2017-12-13T12:14:47Z,1,MERGED,27,0,2,81,6.432222222222222,0,2
22,Add value or default,https://github.com/Chalarangelo/30-seconds-of-code/pull/55,2017-12-13T07:37:25Z,2017-12-13T09:36:29Z,1,MERGED,8,0,1,81,1.9844444444444445,0,2
1,Fix link,https://github.com/yangshun/tech-interview-handbook/pull/1,2017-09-25T06:25:27Z,2017-09-25T08:03:20Z,1,MERGED,1,1,1,0,1.631388888888889,1,2
2,Changed to gender neutral rather than male only,https://github.com/yangshun/tech-interview-handbook/pull/3,2017-09-25T21:27:24Z,2017-09-25T23:39:01Z,1,MERGED,2,2,1,0,2.193611111111111,1,2
3,return -1 if target is not in array,https://github.com/yangshun/tech-interview-handbook/pull/9,2017-09-28T16:00:37Z,2017-09-30T13:51:37Z,2,MERGED,14,14,2,84,45.85,5,2
4,"Grammar fixes for tense, punctuation and wording.",https://github.com/yangshun/tech-interview-handbook/pull/17,2017-10-01T15:57:48Z,2017-10-01T17:20:37Z,3,MERGED,2,2,1,107,1.3802777777777777,2,2
5,Added Elevator Pitch section,https://github.com/yangshun/tech-interview-handbook/pull/30,2017-10-03T21:42:09Z,2017-10-04T17:00:29Z,2,MERGED,17,0,1,0,19.305555555555557,4,2
6,Create mergeSort.js,https://github.com/yangshun/tech-interview-handbook/pull/38,2017-10-09T18:01:44Z,2017-10-10T02:48:24Z,1,MERGED,54,0,1,0,8.777777777777779,2,2
1,"add ""Contributed by: @contributorID""",https://github.com/f/awesome-chatgpt-prompts/pull/60,2022-12-12T23:46:35Z,2022-12-13T06:24:49Z,3,MERGED,109,95,1,20,6.637222222222222,0,3
2,"Added ""Act as an IT Expert""",https://github.com/f/awesome-chatgpt-prompts/pull/88,2022-12-14T11:12:16Z,2022-12-14T14:49:06Z,2,MERGED,11,12,2,0,3.613888888888889,0,2
1,fix a couple typos,https://github.com/microsoft/PowerToys/pull/2,2019-05-06T23:33:59Z,2019-05-09T15:53:16Z,2,MERGED,1,1,1,61,64.32138888888889,1,4
2,s/expereince/experience,https://github.com/microsoft/PowerToys/pull/9,2019-05-07T03:37:11Z,2019-05-09T15:57:30Z,1,MERGED,1,1,1,0,60.33861111111111,1,3
3,Images for Specs,https://github.com/microsoft/PowerToys/pull/133,2019-05-29T21:43:06Z,2019-11-11T21:49:56Z,2,MERGED,60,0,6,0,3984.113888888889,1,8
4,Fixed typo in readme,https://github.com/microsoft/PowerToys/pull/153,2019-09-05T16:40:42Z,2019-09-06T17:01:40Z,2,MERGED,1,1,1,948,24.349444444444444,1,3
5,update backlog links,https://github.com/microsoft/PowerToys/pull/201,2019-09-05T18:47:24Z,2019-09-06T17:02:33Z,1,MERGED,26,26,2,367,22.2525,0,2
6,Fixed typo,https://github.com/microsoft/PowerToys/pull/240,2019-09-06T11:54:46Z,2019-09-06T17:18:45Z,1,MERGED,1,1,1,12,5.3997222222222225,1,3
7,Update README.md,https://github.com/microsoft/PowerToys/pull/242,2019-09-06T13:09:15Z,2019-09-06T17:19:45Z,1,MERGED,1,1,1,1154,4.175,1,3
8,Fix typo,https://github.com/microsoft/PowerToys/pull/251,2019-09-06T14:16:20Z,2019-09-06T17:23:06Z,2,MERGED,1,1,1,76,3.1127777777777776,1,3
9,Fixed spelling in ReadMe,https://github.com/microsoft/PowerToys/pull/258,2019-09-06T15:18:56Z,2019-09-06T17:42:58Z,1,MERGED,5,5,1,1271,2.4005555555555556,1,3
10,Advertise shortcuts,https://github.com/microsoft/PowerToys/pull/273,2019-09-06T21:01:28Z,2019-09-09T16:19:17Z,1,MERGED,19,33,3,625,67.29694444444445,4,2
11,Slight web bits cleanup,https://github.com/microsoft/PowerToys/pull/280,2019-09-06T23:38:59Z,2019-09-09T11:47:19Z,1,MERGED,35,64,10,277,60.138888888888886,4,4
12,Update CI pipeline,https://github.com/microsoft/PowerToys/pull/318,2019-09-09T08:59:01Z,2019-09-09T13:13:22Z,1,MERGED,1,1,3,829,4.239166666666667,0,2
1,Document how to install on Fedora,https://github.com/Genymobile/scrcpy/pull/29,2018-03-10T11:11:28Z,2018-03-11T21:10:02Z,5,MERGED,8,0,1,195,33.97611111111111,7,2
2,macOS specific README changes,https://github.com/Genymobile/scrcpy/pull/56,2018-03-13T03:02:04Z,2018-03-28T12:17:22Z,5,MERGED,39,4,1,235,369.255,3,2
3,"Add support for CTRL+S to send hardware ""shake"" to device",https://github.com/Genymobile/scrcpy/pull/85,2018-03-21T01:14:46Z,2018-03-23T09:15:10Z,1,MERGED,11,0,3,255,56.00666666666667,9,5
4,[Feature] Drag and drop to install apk files from your computer,https://github.com/Genymobile/scrcpy/pull/133,2018-04-28T22:28:38Z,2018-05-28T20:58:57Z,4,MERGED,229,0,6,164,718.5052777777778,14,2
5,Added a useful guide link for the FAQ,https://github.com/Genymobile/scrcpy/pull/142,2018-05-04T01:56:26Z,2018-08-15T13:24:38Z,1,MERGED,4,0,1,156,2483.47,1,2
6,support drag & drop file to device /sdcard,https://github.com/Genymobile/scrcpy/pull/226,2018-08-11T13:59:58Z,2018-08-15T15:25:45Z,9,MERGED,278,231,7,338,97.42972222222222,6,2
7,check adb runnable before starting scrcpy,https://github.com/Genymobile/scrcpy/pull/236,2018-08-21T13:34:33Z,2018-09-04T06:50:12Z,12,MERGED,93,14,4,293,329.2608333333333,8,2
8,Work around for multiple displays with respective scales,https://github.com/Genymobile/scrcpy/pull/245,2018-08-26T11:52:13Z,2019-10-31T20:29:39Z,12,MERGED,37,0,3,298,10352.62388888889,23,8
9,Added new command line parameter to start in fullscreen,https://github.com/Genymobile/scrcpy/pull/252,2018-09-04T13:57:59Z,2018-09-04T16:49:56Z,1,MERGED,15,1,3,164,2.8658333333333332,1,3
10,Return specific error for missing adb binary on Windows,https://github.com/Genymobile/scrcpy/pull/254,2018-09-08T01:24:31Z,2018-09-09T13:36:34Z,1,MERGED,10,1,2,628,36.200833333333335,1,2
11,prevent closing console right after process error in windows,https://github.com/Genymobile/scrcpy/pull/261,2018-09-14T12:37:43Z,2018-09-18T06:56:41Z,1,MERGED,6,0,1,46,90.31611111111111,0,2
12,Record screen to file,https://github.com/Genymobile/scrcpy/pull/292,2018-10-09T02:25:14Z,2018-11-11T22:40:26Z,4,MERGED,74,9,5,100,812.2533333333333,21,3
13,Desktop entry file for Linux app launchers (resolves #295),https://github.com/Genymobile/scrcpy/pull/296,2018-10-14T08:57:43Z,2022-09-09T17:13:53Z,6,MERGED,16,0,2,182,34232.26944444444,4,6
14,app: add always_on_top,https://github.com/Genymobile/scrcpy/pull/412,2019-01-27T11:10:58Z,2019-01-27T13:09:19Z,2,MERGED,44,15,6,201,1.9725,4,2
15,Added a new option : -n/--no-window,https://github.com/Genymobile/scrcpy/pull/418,2019-02-01T22:22:54Z,2019-03-02T17:42:37Z,5,MERGED,32,4,4,130,691.3286111111111,12,4
16,add KeyCharacterMap.UnavailableException,https://github.com/Genymobile/scrcpy/pull/478,2019-03-27T08:10:47Z,2019-10-31T20:19:53Z,1,MERGED,11,1,1,51,5244.151666666667,6,3
17,Return success count in injectText,https://github.com/Genymobile/scrcpy/pull/542,2019-05-19T01:04:14Z,2019-05-20T07:06:09Z,1,MERGED,5,3,1,144,30.031944444444445,2,2
1,Don't assume the project is hosted at the root,https://github.com/facebook/create-react-app/pull/94,2016-07-22T19:17:34Z,2016-07-24T23:07:33Z,1,MERGED,34,8,3,104,51.83305555555555,20,6
1,Fixed typo,https://github.com/goldbergyoni/nodebestpractices/pull/9,2017-11-03T05:29:59Z,2017-11-03T15:28:15Z,1,MERGED,1,1,1,54,9.971111111111112,1,3
2,Fix typo pitfal to pitfall,https://github.com/goldbergyoni/nodebestpractices/pull/10,2017-11-03T10:53:36Z,2017-11-03T15:31:24Z,1,MERGED,1,1,1,0,4.63,1,3
3,Update README.md,https://github.com/goldbergyoni/nodebestpractices/pull/14,2017-11-03T14:26:53Z,2017-11-03T15:32:48Z,1,MERGED,2,2,1,48,1.0986111111111112,1,3
4,Add spanish translation skeleton,https://github.com/goldbergyoni/nodebestpractices/pull/16,2017-11-03T20:06:10Z,2019-04-04T07:50:50Z,3,MERGED,131,137,7,55,12395.744444444445,20,6
5,Fixed some typos,https://github.com/goldbergyoni/nodebestpractices/pull/20,2017-11-04T12:01:21Z,2017-11-05T21:19:01Z,1,MERGED,43,42,1,40,33.294444444444444,3,3
6,[errorhandling] Format js code in the blog section,https://github.com/goldbergyoni/nodebestpractices/pull/23,2017-11-04T17:33:15Z,2017-11-04T21:00:51Z,1,MERGED,4,4,1,145,3.46,1,3
7,Update README.md,https://github.com/goldbergyoni/nodebestpractices/pull/24,2017-11-04T21:57:40Z,2017-11-05T15:49:28Z,1,MERGED,1,1,1,0,17.863333333333333,0,3
8,Fixed typos and optimized sentence syntax of sections,https://github.com/goldbergyoni/nodebestpractices/pull/29,2017-11-06T18:24:01Z,2017-11-09T20:21:00Z,1,MERGED,27,27,22,0,73.94972222222222,5,3
9,corrected typos in readme,https://github.com/goldbergyoni/nodebestpractices/pull/35,2017-11-08T06:20:46Z,2017-11-08T19:54:03Z,1,MERGED,6,6,1,151,13.554722222222223,1,2
10,Add Keymetrics to APM section,https://github.com/goldbergyoni/nodebestpractices/pull/39,2017-11-08T13:39:48Z,2018-09-19T08:36:36Z,1,MERGED,7,3,2,0,7554.946666666667,7,5
11,Fix link formatting,https://github.com/goldbergyoni/nodebestpractices/pull/48,2017-11-09T14:54:00Z,2017-11-09T20:45:13Z,2,MERGED,2,2,1,0,5.853611111111111,1,2
12,Fixing #51,https://github.com/goldbergyoni/nodebestpractices/pull/52,2017-11-10T04:59:56Z,2017-11-14T19:23:55Z,1,MERGED,7,15,1,983,110.39972222222222,4,3
13,Fix code sample syntax issue for bullet 3.3,https://github.com/goldbergyoni/nodebestpractices/pull/56,2017-11-10T08:29:49Z,2017-11-11T10:03:38Z,1,MERGED,2,2,1,103,25.56361111111111,1,2
14,Fixup a couple of code examples,https://github.com/goldbergyoni/nodebestpractices/pull/57,2017-11-10T09:20:14Z,2017-11-11T20:16:37Z,1,MERGED,3,3,2,78,34.93972222222222,0,2
15,Update productoncode.md,https://github.com/goldbergyoni/nodebestpractices/pull/58,2017-11-10T13:52:12Z,2017-11-11T10:00:52Z,1,MERGED,1,1,1,39,20.144444444444446,1,2
16,Add section on healthchecks,https://github.com/goldbergyoni/nodebestpractices/pull/60,2017-11-11T15:22:36Z,2018-05-08T07:21:29Z,1,MERGED,25,0,2,1233,4263.981388888889,5,3
17,Remove unneeded image and replace with code block,https://github.com/goldbergyoni/nodebestpractices/pull/61,2017-11-12T14:53:13Z,2017-11-14T19:18:38Z,1,MERGED,17,1,2,168,52.423611111111114,2,3
18,Clean up some grammar,https://github.com/goldbergyoni/nodebestpractices/pull/62,2017-11-13T00:56:37Z,2017-11-14T13:00:45Z,1,MERGED,5,5,1,35,36.068888888888885,0,2
19,Typo,https://github.com/goldbergyoni/nodebestpractices/pull/64,2017-11-14T09:33:28Z,2017-11-14T12:49:17Z,1,MERGED,1,1,1,167,3.263611111111111,4,3
20,Tiny grammar fix in section 1.2,https://github.com/goldbergyoni/nodebestpractices/pull/65,2017-11-14T17:38:30Z,2017-11-14T19:17:15Z,1,MERGED,2,2,1,80,1.6458333333333333,3,2
21,tiny ToC fix,https://github.com/goldbergyoni/nodebestpractices/pull/70,2017-11-15T09:33:23Z,2017-11-15T10:47:48Z,1,MERGED,1,1,1,0,1.2402777777777778,0,2
22,Add 'milestones' section to README,https://github.com/goldbergyoni/nodebestpractices/pull/76,2017-11-15T17:20:21Z,2017-11-16T16:08:03Z,1,MERGED,5,0,1,0,22.795,0,3
1,feat(computational_complexity/two_sum): add go code,https://github.com/krahets/hello-algo/pull/8,2022-11-24T14:59:50Z,2022-11-25T03:54:47Z,20,MERGED,93,2,5,49,12.915833333333333,4,2
2,Python sorting algorithm,https://github.com/krahets/hello-algo/pull/17,2022-11-25T07:49:25Z,2022-11-25T15:54:55Z,1,MERGED,239,12,4,0,8.091666666666667,3,2
3,feat(pkg): support go basic pkg,https://github.com/krahets/hello-algo/pull/20,2022-11-25T12:27:45Z,2022-11-25T18:12:15Z,4,MERGED,359,0,9,28,5.741666666666666,1,2
4,sort,https://github.com/krahets/hello-algo/pull/21,2022-11-25T15:55:37Z,2022-11-25T16:59:47Z,3,MERGED,238,12,4,0,1.0694444444444444,2,2
5,feat(tree): add go code,https://github.com/krahets/hello-algo/pull/29,2022-11-26T06:42:30Z,2022-11-26T08:40:12Z,8,MERGED,370,16,11,0,1.9616666666666667,1,2
6,Update binary_tree.md,https://github.com/krahets/hello-algo/pull/30,2022-11-26T11:44:25Z,2022-11-26T14:14:58Z,1,MERGED,4,4,1,0,2.5091666666666668,1,2
7,Update binary_search_tree.md,https://github.com/krahets/hello-algo/pull/31,2022-11-26T11:47:12Z,2022-11-26T14:15:44Z,1,MERGED,1,1,1,0,2.4755555555555557,1,2
8,add javascript codes for Array,https://github.com/krahets/hello-algo/pull/34,2022-11-27T10:36:14Z,2022-11-27T12:11:11Z,5,MERGED,182,0,2,9,1.5825,2,2
9,Update stack.cpp,https://github.com/krahets/hello-algo/pull/35,2022-11-27T16:52:19Z,2022-11-28T12:23:08Z,3,MERGED,30,0,1,11,19.51361111111111,1,2
10,Update PrintUtil.hpp,https://github.com/krahets/hello-algo/pull/36,2022-11-27T16:53:23Z,2022-11-28T12:22:46Z,3,MERGED,28,14,1,11,19.489722222222223,1,2
11,Update stack.cpp,https://github.com/krahets/hello-algo/pull/39,2022-11-28T01:06:05Z,2022-11-28T12:52:45Z,1,MERGED,33,2,1,16,11.777777777777779,1,2
12,Update PrintUtil.hpp,https://github.com/krahets/hello-algo/pull/40,2022-11-28T01:34:48Z,2022-11-28T12:51:58Z,1,MERGED,28,0,1,47,11.286111111111111,1,2
13,Update linkedlist_stack.cpp,https://github.com/krahets/hello-algo/pull/41,2022-11-28T02:15:38Z,2022-11-28T13:11:42Z,1,MERGED,74,2,1,6,10.934444444444445,1,2
14,Update array_stack.cpp,https://github.com/krahets/hello-algo/pull/42,2022-11-28T02:43:28Z,2022-11-28T16:30:03Z,5,MERGED,38,2,1,6,13.776388888888889,2,2
15,Update array_stack.cpp,https://github.com/krahets/hello-algo/pull/44,2022-11-28T14:24:35Z,2022-11-28T16:29:25Z,1,MERGED,76,2,1,40,2.0805555555555557,1,2
16,feat(stack_and_queue): add go code.,https://github.com/krahets/hello-algo/pull/45,2022-11-28T17:14:06Z,2022-11-29T12:28:59Z,8,MERGED,730,2,14,125,19.248055555555556,1,2
17,栈的python代码,https://github.com/krahets/hello-algo/pull/50,2022-11-29T06:04:10Z,2022-11-29T15:12:46Z,11,MERGED,176,9,3,0,9.143333333333333,5,2
18,Add python code for queue,https://github.com/krahets/hello-algo/pull/53,2022-11-30T04:17:26Z,2022-12-01T14:55:24Z,4,MERGED,265,12,4,0,34.632777777777775,1,2
19,Update array_stack.py,https://github.com/krahets/hello-algo/pull/55,2022-11-30T22:51:00Z,2022-12-01T14:57:33Z,1,MERGED,3,3,1,20,16.109166666666667,1,2
20,fix(codes/cpp/include/TreeNode.hpp):  fix 'vecToTree' function,https://github.com/krahets/hello-algo/pull/56,2022-12-01T01:20:35Z,2022-12-01T14:47:29Z,1,MERGED,17,14,1,0,13.448333333333334,1,2
21,add sort for javascript codes,https://github.com/krahets/hello-algo/pull/57,2022-12-01T10:29:56Z,2022-12-01T14:41:33Z,3,MERGED,479,0,8,29,4.193611111111111,2,2
22,新增双指针算法技巧的代码与文章,https://github.com/krahets/hello-algo/pull/67,2022-12-03T08:15:55Z,2022-12-04T08:32:21Z,21,MERGED,19,65,2,38,24.273888888888887,1,2
23, Create 'avl_tree' and modify 'TreeNode.hpp' to support 'avl_tree',https://github.com/krahets/hello-algo/pull/68,2022-12-03T09:37:51Z,2022-12-10T18:33:20Z,9,MERGED,872,4,16,0,176.92472222222221,3,2
24,search,https://github.com/krahets/hello-algo/pull/69,2022-12-03T14:57:42Z,2022-12-03T17:33:19Z,1,MERGED,106,6,3,0,2.593611111111111,1,2
25,Update stack.md,https://github.com/krahets/hello-algo/pull/70,2022-12-03T15:00:35Z,2022-12-04T05:07:09Z,3,MERGED,100,0,3,39,14.109444444444444,4,3
26,add JavaScript codes for Tree,https://github.com/krahets/hello-algo/pull/71,2022-12-04T04:26:37Z,2022-12-04T16:15:33Z,4,MERGED,554,6,8,29,11.815555555555555,1,2
27,go语言数组,https://github.com/krahets/hello-algo/pull/74,2022-12-05T01:10:35Z,2022-12-16T12:49:39Z,5,MERGED,67,0,1,0,275.6511111111111,2,3
28,Update binary_search.md,https://github.com/krahets/hello-algo/pull/75,2022-12-05T09:10:56Z,2022-12-05T12:47:21Z,1,MERGED,107,3,3,54,3.6069444444444443,2,2
29,binary_search using go,https://github.com/krahets/hello-algo/pull/76,2022-12-05T12:48:33Z,2022-12-05T14:48:26Z,1,MERGED,107,3,3,0,1.9980555555555555,1,2
30,bubble sort using go,https://github.com/krahets/hello-algo/pull/79,2022-12-06T16:33:12Z,2022-12-07T10:39:30Z,2,MERGED,89,2,3,0,18.105,1,2
31,Bubble sort using go,https://github.com/krahets/hello-algo/pull/80,2022-12-07T10:40:52Z,2022-12-07T13:32:42Z,1,MERGED,89,2,3,16,2.863888888888889,1,2
32,Array stack in js and ts,https://github.com/krahets/hello-algo/pull/81,2022-12-08T16:06:41Z,2022-12-09T18:59:20Z,5,MERGED,252,2,3,24,26.8775,2,2
33,Hashing search using go,https://github.com/krahets/hello-algo/pull/91,2022-12-12T08:45:52Z,2022-12-12T15:20:36Z,5,MERGED,84,2,3,22,6.578888888888889,1,2
34,Insertion sort using go,https://github.com/krahets/hello-algo/pull/92,2022-12-12T10:36:28Z,2022-12-12T12:00:59Z,4,MERGED,49,1,3,0,1.408611111111111,1,2
35,Js dev,https://github.com/krahets/hello-algo/pull/93,2022-12-12T13:31:33Z,2022-12-12T14:59:43Z,1,MERGED,570,46,8,43,1.4694444444444446,1,2
36,Quick sort using go,https://github.com/krahets/hello-algo/pull/94,2022-12-12T13:34:29Z,2022-12-12T15:02:54Z,2,MERGED,226,3,3,0,1.4736111111111112,1,2
37,Array queue in js and ts,https://github.com/krahets/hello-algo/pull/97,2022-12-12T16:01:36Z,2022-12-19T16:58:55Z,3,MERGED,5174,575,97,24,168.95527777777778,13,10
1,[WIP] use wildcard to check test outputs,https://github.com/denoland/deno/pull/3,2018-05-29T09:44:18Z,2018-05-30T12:33:56Z,2,MERGED,141,27,10,0,26.827222222222222,3,3
2,Implement FileWrite,https://github.com/denoland/deno/pull/5,2018-05-29T11:55:17Z,2018-06-22T13:33:24Z,3,MERGED,53,4,5,0,577.6352777777778,5,5
3,Remove hand crafted types for text-encoding,https://github.com/denoland/deno/pull/6,2018-05-29T16:16:58Z,2018-06-01T20:20:34Z,9,MERGED,5,72,4,645,76.06,10,6
4,[WIP] Init Dockerfile,https://github.com/denoland/deno/pull/16,2018-05-30T13:28:50Z,2018-06-01T15:06:42Z,8,MERGED,26,0,2,81,49.63111111111111,1,5
5,Remove extra out argument sent to Parcel and reduce logging in output,https://github.com/denoland/deno/pull/22,2018-05-30T18:29:36Z,2018-05-31T00:03:11Z,2,MERGED,1,1,1,196,5.559722222222222,0,3
6,Update compile instructions in README,https://github.com/denoland/deno/pull/24,2018-05-31T04:09:45Z,2018-05-31T14:04:38Z,1,MERGED,17,10,1,125,9.914722222222222,2,4
7,"optimize the timer ts impl, and correct the duration if less than 10",https://github.com/denoland/deno/pull/54,2018-05-31T15:31:38Z,2018-05-31T21:39:45Z,16,MERGED,27,29,3,211,6.135277777777778,6,5
8,Rename LICENSE,https://github.com/denoland/deno/pull/57,2018-05-31T17:31:17Z,2018-05-31T21:17:33Z,1,MERGED,0,0,1,125,3.7711111111111113,2,4
9,Enhance README,https://github.com/denoland/deno/pull/58,2018-05-31T18:35:23Z,2018-05-31T21:32:03Z,2,MERGED,37,34,1,240,2.9444444444444446,1,4
10,Use docker for local development,https://github.com/denoland/deno/pull/63,2018-06-01T05:44:18Z,2018-06-22T13:34:24Z,3,MERGED,140,36,5,4744,511.835,7,5
11,update build step ,https://github.com/denoland/deno/pull/65,2018-06-01T06:15:38Z,2018-06-01T18:36:05Z,1,MERGED,1,0,1,32,12.340833333333334,8,4
12,Avoid apply and move arrayToStr to util,https://github.com/denoland/deno/pull/72,2018-06-01T09:07:55Z,2018-06-04T06:56:58Z,2,MERGED,5,5,2,133,69.8175,1,4
13,format runtime.ts,https://github.com/denoland/deno/pull/73,2018-06-01T09:29:16Z,2018-06-01T18:33:17Z,1,MERGED,1,1,1,0,9.066944444444445,2,4
14,[fix] fix some code to satisfied tslint,https://github.com/denoland/deno/pull/83,2018-06-01T12:39:17Z,2018-06-04T06:59:02Z,2,MERGED,4,4,3,271,66.32916666666667,0,3
15,docs: add issue template,https://github.com/denoland/deno/pull/90,2018-06-01T14:02:51Z,2018-06-01T18:34:59Z,1,MERGED,2,0,1,82,4.535555555555556,2,4
16,Check if prettier is run in lint task,https://github.com/denoland/deno/pull/93,2018-06-01T16:24:44Z,2018-06-04T07:03:43Z,1,MERGED,2,0,2,71,62.64972222222222,2,3
17,feat: ( os ) Implement FileStateSync and test in test.ts,https://github.com/denoland/deno/pull/98,2018-06-02T00:49:10Z,2018-06-22T13:35:46Z,8,MERGED,68,4,7,0,492.77666666666664,3,5
18,fix typescript warning,https://github.com/denoland/deno/pull/99,2018-06-02T05:21:51Z,2018-06-04T07:06:42Z,1,MERGED,2,2,1,82,49.7475,3,5
19,os: implement tempDirSync and use in tests.ts,https://github.com/denoland/deno/pull/100,2018-06-02T06:33:18Z,2018-06-05T10:19:09Z,4,MERGED,0,0,0,50,75.76416666666667,2,4
20,Add `console.assert`,https://github.com/denoland/deno/pull/102,2018-06-02T09:46:56Z,2018-06-05T07:58:51Z,7,MERGED,19,0,2,68,70.1986111111111,10,6
